// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\661688f2-5a49-47b4-8ef4-cb20c31dff41
// command took 1.41s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\661688f2-5a49-47b4-8ef4-cb20c31dff41
// command took 2.53s and exited with 0
// ***** Done, took 00:00:04 (4.18 sec)   *****
// Found 4 benchmarks:
//   ReduceBenchmark.SingleThreadAggregate: DefaultJob
//   ReduceBenchmark.MultithreadAggregate: DefaultJob
//   ReduceBenchmark.ForLoopAggregate: DefaultJob
//   ReduceBenchmark.ParallelForLoop: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ReduceBenchmark.SingleThreadAggregate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "661688f2-5a49-47b4-8ef4-cb20c31dff41.dll" --benchmarkName "LinqBenchmarks.ReduceBenchmark.SingleThreadAggregate" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\661688f2-5a49-47b4-8ef4-cb20c31dff41\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult  10: 2048 op, 786297200.00 ns, 383.9342 us/op
WorkloadResult  11: 2048 op, 789728800.00 ns, 385.6098 us/op
WorkloadResult  12: 2048 op, 788478200.00 ns, 384.9991 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 385.5609 us, StdErr = 0.2080 us (0.05%); N = 12, StdDev = 0.7204 us
Min = 383.9342 us, Q1 = 385.0264 us, Median = 385.7890 us, Q3 = 386.1190 us, Max = 386.3280 us
IQR = 1.0926 us, LowerFence = 383.3875 us, UpperFence = 387.7580 us
ConfidenceInterval = [384.6381 us; 386.4836 us] (CI 99.9%), Margin = 0.9227 us (0.24% of Mean)
Skewness = -0.83, Kurtosis = 2.54, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\LinqBenchmarks.ReduceBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\LinqBenchmarks.ReduceBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\LinqBenchmarks.ReduceBenchmark-report.html

// * Detailed results *
ReduceBenchmark.SingleThreadAggregate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 59.0741 us, StdErr = 0.0184 us (0.03%); N = 12, StdDev = 0.0637 us
Min = 59.0171 us, Q1 = 59.0216 us, Median = 59.0575 us, Q3 = 59.1209 us, Max = 59.1799 us
IQR = 0.0993 us, LowerFence = 58.8727 us, UpperFence = 59.2698 us
ConfidenceInterval = [58.9925 us; 59.1557 us] (CI 99.9%), Margin = 0.0816 us (0.14% of Mean)
Skewness = 0.73, Kurtosis = 1.74, MValue = 2
-------------------- Histogram --------------------
[58.993 us ; 59.204 us) | @@@@@@@@@@@@
---------------------------------------------------

ReduceBenchmark.MultithreadAggregate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 233.6021 us, StdErr = 0.1000 us (0.04%); N = 15, StdDev = 0.3873 us
Min = 232.9905 us, Q1 = 233.3839 us, Median = 233.5325 us, Q3 = 233.9483 us, Max = 234.4209 us
IQR = 0.5643 us, LowerFence = 232.5374 us, UpperFence = 234.7948 us
ConfidenceInterval = [233.1881 us; 234.0161 us] (CI 99.9%), Margin = 0.4140 us (0.18% of Mean)
Skewness = 0.46, Kurtosis = 2.35, MValue = 2
-------------------- Histogram --------------------
[232.853 us ; 234.558 us) | @@@@@@@@@@@@@@@
---------------------------------------------------

ReduceBenchmark.ForLoopAggregate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 47.4661 us, StdErr = 0.0674 us (0.14%); N = 13, StdDev = 0.2429 us
Min = 47.2215 us, Q1 = 47.2467 us, Median = 47.3861 us, Q3 = 47.7160 us, Max = 47.9354 us
IQR = 0.4694 us, LowerFence = 46.5427 us, UpperFence = 48.4201 us
ConfidenceInterval = [47.1752 us; 47.7569 us] (CI 99.9%), Margin = 0.2909 us (0.61% of Mean)
Skewness = 0.61, Kurtosis = 1.77, MValue = 2
-------------------- Histogram --------------------
[47.131 us ; 48.026 us) | @@@@@@@@@@@@@
---------------------------------------------------

ReduceBenchmark.ParallelForLoop: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 385.5609 us, StdErr = 0.2080 us (0.05%); N = 12, StdDev = 0.7204 us
Min = 383.9342 us, Q1 = 385.0264 us, Median = 385.7890 us, Q3 = 386.1190 us, Max = 386.3280 us
IQR = 1.0926 us, LowerFence = 383.3875 us, UpperFence = 387.7580 us
ConfidenceInterval = [384.6381 us; 386.4836 us] (CI 99.9%), Margin = 0.9227 us (0.24% of Mean)
Skewness = -0.83, Kurtosis = 2.54, MValue = 2
-------------------- Histogram --------------------
[383.659 us ; 386.603 us) | @@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
AMD Ryzen 5 1600, 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=3.0.100
  [Host]     : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT  [AttachedDebugger]
  DefaultJob : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT


|                Method |      Mean |     Error |    StdDev |
|---------------------- |----------:|----------:|----------:|
| SingleThreadAggregate |  59.07 us | 0.0816 us | 0.0637 us |
|  MultithreadAggregate | 233.60 us | 0.4140 us | 0.3873 us |
|      ForLoopAggregate |  47.47 us | 0.2909 us | 0.2429 us |
|       ParallelForLoop | 385.56 us | 0.9227 us | 0.7204 us |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger

// * Hints *
Outliers
  ReduceBenchmark.SingleThreadAggregate: Default -> 3 outliers were removed (59.44 us..61.64 us)
  ReduceBenchmark.ForLoopAggregate: Default      -> 2 outliers were removed (51.99 us, 52.01 us)
  ReduceBenchmark.ParallelForLoop: Default       -> 3 outliers were removed (388.28 us..388.46 us)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 us   : 1 Microsecond (0.000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:29 (89.23 sec), executed benchmarks: 4

Global total time: 00:01:33 (93.42 sec), executed benchmarks: 4
// * Artifacts cleanup *
