// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\713d54b1-093a-4c32-8a5b-8846b334dda2
// command took 1.48s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\713d54b1-093a-4c32-8a5b-8846b334dda2
// command took 2.52s and exited with 0
// ***** Done, took 00:00:04 (4.23 sec)   *****
// Found 4 benchmarks:
//   ContainsListInteger.LinqContains: DefaultJob
//   ContainsListInteger.PLinqContains: DefaultJob
//   ContainsListInteger.ForLoopContains: DefaultJob
//   ContainsListInteger.ForEachContains: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ContainsListInteger.LinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "713d54b1-093a-4c32-8a5b-8846b334dda2.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.LinqContains" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\713d54b1-093a-4c32-8a5b-8846b334dda2\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual   3: 4194304 op, 8671300.00 ns, 2.0674 ns/op
OverheadActual   4: 4194304 op, 8671900.00 ns, 2.0675 ns/op
OverheadActual   5: 4194304 op, 8671300.00 ns, 2.0674 ns/op
OverheadActual   6: 4194304 op, 8686300.00 ns, 2.0710 ns/op
OverheadActual   7: 4194304 op, 8685100.00 ns, 2.0707 ns/op
OverheadActual   8: 4194304 op, 8669600.00 ns, 2.0670 ns/op
OverheadActual   9: 4194304 op, 8713300.00 ns, 2.0774 ns/op
OverheadActual  10: 4194304 op, 8685300.00 ns, 2.0707 ns/op
OverheadActual  11: 4194304 op, 8949200.00 ns, 2.1337 ns/op
OverheadActual  12: 4194304 op, 8722100.00 ns, 2.0795 ns/op
OverheadActual  13: 4194304 op, 8705900.00 ns, 2.0756 ns/op
OverheadActual  14: 4194304 op, 8714000.00 ns, 2.0776 ns/op
OverheadActual  15: 4194304 op, 8751000.00 ns, 2.0864 ns/op

WorkloadWarmup   1: 4194304 op, 540141400.00 ns, 128.7797 ns/op
WorkloadWarmup   2: 4194304 op, 534024700.00 ns, 127.3214 ns/op
WorkloadWarmup   3: 4194304 op, 536848600.00 ns, 127.9947 ns/op
WorkloadWarmup   4: 4194304 op, 536441000.00 ns, 127.8975 ns/op
WorkloadWarmup   5: 4194304 op, 534782300.00 ns, 127.5020 ns/op
WorkloadWarmup   6: 4194304 op, 539617800.00 ns, 128.6549 ns/op
WorkloadWarmup   7: 4194304 op, 535670500.00 ns, 127.7138 ns/op

// BeforeActualRun
WorkloadActual   1: 4194304 op, 534398100.00 ns, 127.4104 ns/op
WorkloadActual   2: 4194304 op, 535772100.00 ns, 127.7380 ns/op
WorkloadActual   3: 4194304 op, 535391600.00 ns, 127.6473 ns/op
WorkloadActual   4: 4194304 op, 540729400.00 ns, 128.9199 ns/op
WorkloadActual   5: 4194304 op, 543284300.00 ns, 129.5291 ns/op
WorkloadActual   6: 4194304 op, 540759700.00 ns, 128.9272 ns/op
WorkloadActual   7: 4194304 op, 538966400.00 ns, 128.4996 ns/op
WorkloadActual   8: 4194304 op, 534834600.00 ns, 127.5145 ns/op
WorkloadActual   9: 4194304 op, 541445400.00 ns, 129.0906 ns/op
WorkloadActual  10: 4194304 op, 540254100.00 ns, 128.8066 ns/op
WorkloadActual  11: 4194304 op, 542561200.00 ns, 129.3567 ns/op
WorkloadActual  12: 4194304 op, 544371500.00 ns, 129.7883 ns/op
WorkloadActual  13: 4194304 op, 536320900.00 ns, 127.8689 ns/op
WorkloadActual  14: 4194304 op, 540870600.00 ns, 128.9536 ns/op
WorkloadActual  15: 4194304 op, 533020800.00 ns, 127.0821 ns/op

// AfterActualRun
WorkloadResult   1: 4194304 op, 525711800.00 ns, 125.3395 ns/op
WorkloadResult   2: 4194304 op, 527085800.00 ns, 125.6670 ns/op
WorkloadResult   3: 4194304 op, 526705300.00 ns, 125.5763 ns/op
WorkloadResult   4: 4194304 op, 532043100.00 ns, 126.8490 ns/op
WorkloadResult   5: 4194304 op, 534598000.00 ns, 127.4581 ns/op
WorkloadResult   6: 4194304 op, 532073400.00 ns, 126.8562 ns/op
WorkloadResult   7: 4194304 op, 530280100.00 ns, 126.4286 ns/op
WorkloadResult   8: 4194304 op, 526148300.00 ns, 125.4435 ns/op
WorkloadResult   9: 4194304 op, 532759100.00 ns, 127.0197 ns/op
WorkloadResult  10: 4194304 op, 531567800.00 ns, 126.7356 ns/op
WorkloadResult  11: 4194304 op, 533874900.00 ns, 127.2857 ns/op
WorkloadResult  12: 4194304 op, 535685200.00 ns, 127.7173 ns/op
WorkloadResult  13: 4194304 op, 527634600.00 ns, 125.7979 ns/op
WorkloadResult  14: 4194304 op, 532184300.00 ns, 126.8826 ns/op
WorkloadResult  15: 4194304 op, 524334500.00 ns, 125.0111 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 126.4045 ns, StdErr = 0.2217 ns (0.18%); N = 15, StdDev = 0.8588 ns
Min = 125.0111 ns, Q1 = 125.5763 ns, Median = 126.7356 ns, Q3 = 127.0197 ns, Max = 127.7173 ns
IQR = 1.4433 ns, LowerFence = 123.4113 ns, UpperFence = 129.1847 ns
ConfidenceInterval = [125.4864 ns; 127.3227 ns] (CI 99.9%), Margin = 0.9181 ns (0.73% of Mean)
Skewness = -0.14, Kurtosis = 1.46, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report.csv
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report-github.md
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report.html

// * Detailed results *
ContainsListInteger.LinqContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.2015 us, StdErr = 0.0011 us (0.09%); N = 15, StdDev = 0.0041 us
Min = 1.1969 us, Q1 = 1.1986 us, Median = 1.2002 us, Q3 = 1.2063 us, Max = 1.2099 us
IQR = 0.0078 us, LowerFence = 1.1869 us, UpperFence = 1.2180 us
ConfidenceInterval = [1.1971 us; 1.2060 us] (CI 99.9%), Margin = 0.0044 us (0.37% of Mean)
Skewness = 0.78, Kurtosis = 2.04, MValue = 2
-------------------- Histogram --------------------
[1.195 us ; 1.211 us) | @@@@@@@@@@@@@@@
---------------------------------------------------

ContainsListInteger.PLinqContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 2.3988 us, StdErr = 0.0028 us (0.12%); N = 14, StdDev = 0.0104 us
Min = 2.3843 us, Q1 = 2.3892 us, Median = 2.3987 us, Q3 = 2.4070 us, Max = 2.4171 us
IQR = 0.0178 us, LowerFence = 2.3624 us, UpperFence = 2.4337 us
ConfidenceInterval = [2.3871 us; 2.4105 us] (CI 99.9%), Margin = 0.0117 us (0.49% of Mean)
Skewness = 0.25, Kurtosis = 1.76, MValue = 2
-------------------- Histogram --------------------
[2.381 us ; 2.421 us) | @@@@@@@@@@@@@@
---------------------------------------------------

ContainsListInteger.ForLoopContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 112.4784 ns, StdErr = 0.1993 ns (0.18%); N = 15, StdDev = 0.7720 ns
Min = 111.5650 ns, Q1 = 111.9090 ns, Median = 112.0464 ns, Q3 = 113.1996 ns, Max = 113.7626 ns
IQR = 1.2906 ns, LowerFence = 109.9732 ns, UpperFence = 115.1354 ns
ConfidenceInterval = [111.6531 ns; 113.3037 ns] (CI 99.9%), Margin = 0.8253 ns (0.73% of Mean)
Skewness = 0.53, Kurtosis = 1.6, MValue = 2
-------------------- Histogram --------------------
[111.291 ns ; 114.037 ns) | @@@@@@@@@@@@@@@
---------------------------------------------------

ContainsListInteger.ForEachContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 126.4045 ns, StdErr = 0.2217 ns (0.18%); N = 15, StdDev = 0.8588 ns
Min = 125.0111 ns, Q1 = 125.5763 ns, Median = 126.7356 ns, Q3 = 127.0197 ns, Max = 127.7173 ns
IQR = 1.4433 ns, LowerFence = 123.4113 ns, UpperFence = 129.1847 ns
ConfidenceInterval = [125.4864 ns; 127.3227 ns] (CI 99.9%), Margin = 0.9181 ns (0.73% of Mean)
Skewness = -0.14, Kurtosis = 1.46, MValue = 2
-------------------- Histogram --------------------
[124.706 ns ; 128.022 ns) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
AMD Ryzen 5 1600, 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=3.0.100
  [Host]     : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT  [AttachedDebugger]
  DefaultJob : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT


|          Method |       Mean |      Error |     StdDev |
|---------------- |-----------:|-----------:|-----------:|
|    LinqContains | 1,201.5 ns |  4.4158 ns |  4.1305 ns |
|   PLinqContains | 2,398.8 ns | 11.6855 ns | 10.3589 ns |
| ForLoopContains |   112.5 ns |  0.8253 ns |  0.7720 ns |
| ForEachContains |   126.4 ns |  0.9181 ns |  0.8588 ns |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger

// * Hints *
Outliers
  ContainsListInteger.PLinqContains: Default -> 1 outlier  was  removed (2.44 us)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ns   : 1 Nanosecond (0.000000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:12 (72.61 sec), executed benchmarks: 4

Global total time: 00:01:16 (76.85 sec), executed benchmarks: 4
// * Artifacts cleanup *
