// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\571e5fff-9808-42e1-9d1d-5908eafc1506
// command took 1.48s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\571e5fff-9808-42e1-9d1d-5908eafc1506
// command took 2.52s and exited with 0
// ***** Done, took 00:00:04 (4.21 sec)   *****
// Found 2 benchmarks:
//   ContainsListInteger.LinqContains: DefaultJob
//   ContainsListInteger.PLinqContains: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ContainsListInteger.LinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "571e5fff-9808-42e1-9d1d-5908eafc1506.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.LinqContains" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\571e5fff-9808-42e1-9d1d-5908eafc1506\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult  91: 32768 op, 586650200.00 ns, 17.9031 us/op
WorkloadResult  92: 32768 op, 584924100.00 ns, 17.8505 us/op
WorkloadResult  93: 32768 op, 591659700.00 ns, 18.0560 us/op
WorkloadResult  94: 32768 op, 581976800.00 ns, 17.7605 us/op
WorkloadResult  95: 32768 op, 407100800.00 ns, 12.4237 us/op
WorkloadResult  96: 32768 op, 394266600.00 ns, 12.0321 us/op
WorkloadResult  97: 32768 op, 587307300.00 ns, 17.9232 us/op
WorkloadResult  98: 32768 op, 584385900.00 ns, 17.8340 us/op
WorkloadResult  99: 32768 op, 587393400.00 ns, 17.9258 us/op
WorkloadResult  100: 32768 op, 584494500.00 ns, 17.8374 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 17.5495 us, StdErr = 0.1326 us (0.76%); N = 100, StdDev = 1.3265 us
Min = 12.0260 us, Q1 = 17.8357 us, Median = 17.9006 us, Q3 = 17.9659 us, Max = 18.0895 us
IQR = 0.1302 us, LowerFence = 17.6404 us, UpperFence = 18.1613 us
ConfidenceInterval = [17.0996 us; 17.9994 us] (CI 99.9%), Margin = 0.4499 us (2.56% of Mean)
Skewness = -3.56, Kurtosis = 14.13, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report.csv
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report-github.md
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report.html

// * Detailed results *
ContainsListInteger.LinqContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 166.7222 ns, StdErr = 0.3872 ns (0.23%); N = 15, StdDev = 1.4995 ns
Min = 164.6143 ns, Q1 = 165.4767 ns, Median = 166.4467 ns, Q3 = 167.6184 ns, Max = 169.1444 ns
IQR = 2.1417 ns, LowerFence = 162.2641 ns, UpperFence = 170.8310 ns
ConfidenceInterval = [165.1192 ns; 168.3252 ns] (CI 99.9%), Margin = 1.6030 ns (0.96% of Mean)
Skewness = 0.21, Kurtosis = 1.59, MValue = 2
-------------------- Histogram --------------------
[164.082 ns ; 169.677 ns) | @@@@@@@@@@@@@@@
---------------------------------------------------

ContainsListInteger.PLinqContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 17.5495 us, StdErr = 0.1326 us (0.76%); N = 100, StdDev = 1.3265 us
Min = 12.0260 us, Q1 = 17.8357 us, Median = 17.9006 us, Q3 = 17.9659 us, Max = 18.0895 us
IQR = 0.1302 us, LowerFence = 17.6404 us, UpperFence = 18.1613 us
ConfidenceInterval = [17.0996 us; 17.9994 us] (CI 99.9%), Margin = 0.4499 us (2.56% of Mean)
Skewness = -3.56, Kurtosis = 14.13, MValue = 2
-------------------- Histogram --------------------
[11.975 us ; 12.475 us) | @@@@
[12.475 us ; 13.151 us) | @@
[13.151 us ; 13.652 us) | 
[13.652 us ; 14.152 us) | 
[14.152 us ; 14.652 us) | 
[14.652 us ; 15.152 us) | 
[15.152 us ; 15.652 us) | 
[15.652 us ; 16.152 us) | 
[16.152 us ; 16.600 us) | 
[16.600 us ; 17.100 us) | @@@
[17.100 us ; 17.615 us) | 
[17.615 us ; 18.115 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
AMD Ryzen 5 1600, 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=3.0.100
  [Host]     : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT  [AttachedDebugger]
  DefaultJob : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT


|        Method |        Mean |      Error |       StdDev |      Median |
|-------------- |------------:|-----------:|-------------:|------------:|
|  LinqContains |    166.7 ns |   1.603 ns |     1.499 ns |    166.4 ns |
| PLinqContains | 17,549.5 ns | 449.877 ns | 1,326.474 ns | 17,900.6 ns |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger

// * Hints *
Outliers
  ContainsListInteger.PLinqContains: Default -> 9 outliers were detected (12.03 us..17.04 us)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  Median : Value separating the higher half of all measurements (50th percentile)
  1 ns   : 1 Nanosecond (0.000000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:22 (82.2 sec), executed benchmarks: 2

Global total time: 00:01:26 (86.41 sec), executed benchmarks: 2
// * Artifacts cleanup *
